2025-01-28 00:19:21 - TIA-USD - LONG - Price: 4.096 - Indicators: {'RSI': '31.002526705405774', 'MACD': '-0.0008948176657262626', 'MACD Signal': '-0.0010065678572577638', 'Bollinger High': '4.098671954445674', 'Bollinger Low': '4.096828045554325', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 00:19:42 - INJ-USD - LONG - Price: 19.282 - Indicators: {'RSI': '27.272639817165086', 'MACD': '-0.008216595176043265', 'MACD Signal': '-0.008611104888007644', 'Bollinger High': '19.3143995558313', 'Bollinger Low': '19.284850444168697', 'Stochastic Line': '13.04347826087225', 'Stochastic Signal': '21.73913043478706'}
2025-01-28 00:20:48 - AVAX-USD - LONG - Price: 34.205 - Indicators: {'RSI': '28.80387421782696', 'MACD': '-0.007707530605240247', 'MACD Signal': '-0.007707962320984785', 'Bollinger High': '34.236684387140656', 'Bollinger Low': '34.20531561285935', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 00:21:04 - AR-USD - LONG - Price: 13.499097862881104 - Indicators: {'RSI': '0.018989976352472127', 'MACD': '-0.0016619463239363104', 'MACD Signal': '-0.001974572683721839', 'Bollinger High': '13.50208280976464', 'Bollinger Low': '13.499321864688', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 00:22:49 - BTC-USD - SHORT - Price: 103016.355 - Indicators: {'RSI': '64.86114814232553', 'MACD': '13.588509499992748', 'MACD Signal': '14.15680079070554', 'Bollinger High': '103012.13463928328', 'Bollinger Low': '102942.52336071672', 'Stochastic Line': '100.0', 'Stochastic Signal': '97.96584598176037'}
2025-01-28 00:24:31 - INJ-USD - SHORT - Price: 19.356 - Indicators: {'RSI': '73.90542291511296', 'MACD': '0.005310130686861925', 'MACD Signal': '0.0062431833429960615', 'Bollinger High': '19.355386187802665', 'Bollinger Low': '19.335263812197333', 'Stochastic Line': '98.14814814815253', 'Stochastic Signal': '72.22222222222221'}
2025-01-28 00:24:49 - SOL-USD - SHORT - Price: 241.415 - Indicators: {'RSI': '66.66106482254433', 'MACD': '0.050548957188690714', 'MACD Signal': '0.05489425634350021', 'Bollinger High': '241.32495407302454', 'Bollinger Low': '241.08004592697537', 'Stochastic Line': '96.82539682538221', 'Stochastic Signal': '95.76719576717629'}
2025-01-28 00:25:04 - TIA-USD - SHORT - Price: 4.118 - Indicators: {'RSI': '65.7737588368722', 'MACD': '0.0011116450149225205', 'MACD Signal': '0.0011900338996328364', 'Bollinger High': '4.116265742237696', 'Bollinger Low': '4.111684257762304', 'Stochastic Line': '86.6666666666643', 'Stochastic Signal': '83.88888888888776'}
2025-01-28 00:25:20 - LINK-USD - SHORT - Price: 24.5105 - Indicators: {'RSI': '69.85299120234181', 'MACD': '0.013294435518162118', 'MACD Signal': '0.013884257555787335', 'Bollinger High': '24.489879226458648', 'Bollinger Low': '24.434420773541355', 'Stochastic Line': '93.33333333333468', 'Stochastic Signal': '88.44444444444359'}
2025-01-28 00:26:29 - INJ-USD - SHORT - Price: 19.3565 - Indicators: {'RSI': '65.79855589645884', 'MACD': '0.0017595542839027682', 'MACD Signal': '0.0023516072253282265', 'Bollinger High': '19.355857931515192', 'Bollinger Low': '19.34324206848481', 'Stochastic Line': '93.33333333334754', 'Stochastic Signal': '61.111111111122945'}
2025-01-28 00:29:38 - LINK-USD - SHORT - Price: 24.508 - Indicators: {'RSI': '62.273982741339786', 'MACD': '0.0030347206474405177', 'MACD Signal': '0.003048071452709213', 'Bollinger High': '24.50623004162829', 'Bollinger Low': '24.494819958371718', 'Stochastic Line': '84.61538461539023', 'Stochastic Signal': '64.1025641025772'}
2025-01-28 00:31:56 - AR-USD - SHORT - Price: 13.519267542557207 - Indicators: {'RSI': '93.34753587364659', 'MACD': '0.0005010446296112766', 'MACD Signal': '0.0005699157079490168', 'Bollinger High': '13.519138447618838', 'Bollinger Low': '13.517781254107957', 'Stochastic Line': '100.0', 'Stochastic Signal': 'nan'}
2025-01-28 00:35:12 - BTC-USD - SHORT - Price: 103151.345 - Indicators: {'RSI': '62.65983345062394', 'MACD': '14.568418439210896', 'MACD Signal': '16.467318941624736', 'Bollinger High': '103150.20833986947', 'Bollinger Low': '103104.17666013051', 'Stochastic Line': '100.0', 'Stochastic Signal': '94.64363843981545'}
2025-01-28 00:37:17 - AVAX-USD - SHORT - Price: 34.39 - Indicators: {'RSI': '77.73911529560516', 'MACD': '0.004802676223062481', 'MACD Signal': '0.005232900174144357', 'Bollinger High': '34.388641428426574', 'Bollinger Low': '34.37435857157343', 'Stochastic Line': '100.0', 'Stochastic Signal': 'nan'}
2025-01-28 00:41:47 - AR-USD - SHORT - Price: 13.552222506373829 - Indicators: {'RSI': '99.96124245623028', 'MACD': '0.003942090105315543', 'MACD Signal': '0.004706145180894483', 'Bollinger High': '13.552165885965096', 'Bollinger Low': '13.551570627430443', 'Stochastic Line': '100.0', 'Stochastic Signal': 'nan'}
2025-01-28 00:45:01 - SOL-USD - SHORT - Price: 243.08 - Indicators: {'RSI': '63.04010484604512', 'MACD': '0.08974115277272669', 'MACD Signal': '0.09072539123115612', 'Bollinger High': '243.07036048981496', 'Bollinger Low': '242.681639510185', 'Stochastic Line': '88.40579710144426', 'Stochastic Signal': '84.54106280192568'}
2025-01-28 00:45:23 - TIA-USD - LONG - Price: 4.105 - Indicators: {'RSI': '30.109329730267017', 'MACD': '-0.0005283646121698737', 'MACD Signal': '-0.0005397400343144495', 'Bollinger High': '4.106564142842514', 'Bollinger Low': '4.105135857157486', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 00:46:40 - SOL-USD - SHORT - Price: 243.16 - Indicators: {'RSI': '62.51428472671199', 'MACD': '0.05385160126754348', 'MACD Signal': '0.060651152995068125', 'Bollinger High': '243.14247703649977', 'Bollinger Low': '243.02002296350025', 'Stochastic Line': '86.66666666666919', 'Stochastic Signal': '91.11111111111279'}
2025-01-28 00:47:58 - SOL-USD - SHORT - Price: 243.395 - Indicators: {'RSI': '71.93176873749889', 'MACD': '0.0589366182234888', 'MACD Signal': '0.058971467858666714', 'Bollinger High': '243.3613725649157', 'Bollinger Low': '243.14962743508426', 'Stochastic Line': '100.0', 'Stochastic Signal': '100.0'}
2025-01-28 00:48:16 - APT-USD - SHORT - Price: 7.755 - Indicators: {'RSI': '84.37107618863364', 'MACD': '0.0031947012800449905', 'MACD Signal': '0.0032047220047399998', 'Bollinger High': '7.75298474474522', 'Bollinger Low': '7.732515255254782', 'Stochastic Line': '100.0', 'Stochastic Signal': '100.0'}
2025-01-28 00:53:35 - RNDR-USD - LONG - Price: 6.29725 - Indicators: {'RSI': '13.106278713152093', 'MACD': '-0.002698245611872707', 'MACD Signal': '-0.002816957014560162', 'Bollinger High': '6.302294009425814', 'Bollinger Low': '6.297625990574185', 'Stochastic Line': '1.9607843137295877', 'Stochastic Signal': 'nan'}
2025-01-28 00:54:49 - BTC-USD - LONG - Price: 103103.375 - Indicators: {'RSI': '29.605905186676512', 'MACD': '-17.350024306486983', 'MACD Signal': '-19.004584240970026', 'Bollinger High': '103171.15617035596', 'Bollinger Low': '103107.54632964403', 'Stochastic Line': '0.0', 'Stochastic Signal': '1.3959076011024616'}
2025-01-28 00:56:04 - AVAX-USD - LONG - Price: 34.355 - Indicators: {'RSI': '22.426087253769378', 'MACD': '-0.01185802986328118', 'MACD Signal': '-0.01188470161768819', 'Bollinger High': '34.41163976744081', 'Bollinger Low': '34.370360232559186', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 00:56:22 - SOL-USD - LONG - Price: 242.56 - Indicators: {'RSI': '37.06678071662859', 'MACD': '-0.10543691887378752', 'MACD Signal': '-0.12991141436964837', 'Bollinger High': '242.73953288761567', 'Bollinger Low': '242.5874671123844', 'Stochastic Line': '15.686274509810476', 'Stochastic Signal': '19.607843137268674'}
2025-01-28 00:57:37 - TIA-USD - LONG - Price: 4.0945 - Indicators: {'RSI': '39.86003508683979', 'MACD': '-0.0010913999768356792', 'MACD Signal': '-0.0011503615636998807', 'Bollinger High': '4.098572004514248', 'Bollinger Low': '4.095027995485752', 'Stochastic Line': '16.666666666659257', 'Stochastic Signal': '22.777777777772396'}
2025-01-28 01:01:53 - AR-USD - LONG - Price: 13.518192200118607 - Indicators: {'RSI': '0.03978215360857007', 'MACD': '-0.006576445690658517', 'MACD Signal': '-0.00766384588991137', 'Bollinger High': '13.52288409656845', 'Bollinger Low': '13.518599725375886', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 01:02:49 - SOL-USD - LONG - Price: 241.715 - Indicators: {'RSI': '31.40576697941466', 'MACD': '-0.09800035079469656', 'MACD Signal': '-0.09976007765134924', 'Bollinger High': '242.10583150423548', 'Bollinger Low': '241.7261684957645', 'Stochastic Line': '0.0', 'Stochastic Signal': '2.6455026455020105'}
2025-01-28 01:03:10 - AVAX-USD - LONG - Price: 34.24 - Indicators: {'RSI': '37.774912339598224', 'MACD': '-0.012755610351220525', 'MACD Signal': '-0.01313485182116382', 'Bollinger High': '34.298548381249454', 'Bollinger Low': '34.242951618750546', 'Stochastic Line': '19.047619047617115', 'Stochastic Signal': '31.74603174602853'}
2025-01-28 01:05:27 - SUI-USD - SHORT - Price: 3.98255 - Indicators: {'RSI': '64.68773135184131', 'MACD': '0.001887746256693153', 'MACD Signal': '0.001993342155485654', 'Bollinger High': '3.982434314916065', 'Bollinger Low': '3.9765506850839354', 'Stochastic Line': '90.33816425120865', 'Stochastic Signal': '93.55877616747243'}
2025-01-28 01:09:27 - SUI-USD - LONG - Price: 3.96725 - Indicators: {'RSI': '33.984090493381494', 'MACD': '-0.0017796264820309677', 'MACD Signal': '-0.0021169073903126454', 'Bollinger High': '3.9712401604992054', 'Bollinger Low': '3.9673848395007947', 'Stochastic Line': '8.000000000006622', 'Stochastic Signal': '12.438596491230394'}
2025-01-28 01:09:46 - INJ-USD - LONG - Price: 19.2225 - Indicators: {'RSI': '32.87772529123932', 'MACD': '-0.006489072432077118', 'MACD Signal': '-0.007046402492471381', 'Bollinger High': '19.252282628410654', 'Bollinger Low': '19.223517371589345', 'Stochastic Line': '11.494252873562365', 'Stochastic Signal': '22.98850574712476'}
2025-01-28 01:10:03 - SUI-USD - LONG - Price: 3.96235 - Indicators: {'RSI': '25.930187482331622', 'MACD': '-0.0019091373685012532', 'MACD Signal': '-0.0020188272815540483', 'Bollinger High': '3.9724613837574476', 'Bollinger Low': '3.965183616242553', 'Stochastic Line': '0.0', 'Stochastic Signal': '4.000000000003317'}
2025-01-28 01:10:19 - TIA-USD - LONG - Price: 4.0745 - Indicators: {'RSI': '37.18677189398466', 'MACD': '-0.0009517861708386496', 'MACD Signal': '-0.0011023416409091586', 'Bollinger High': '4.082659411708082', 'Bollinger Low': '4.076540588291918', 'Stochastic Line': '11.111111111111102', 'Stochastic Signal': '44.44444444444445'}
2025-01-28 01:14:07 - RNDR-USD - LONG - Price: 6.22705 - Indicators: {'RSI': '31.85287866202462', 'MACD': '-0.002674677246079208', 'MACD Signal': '-0.0027367747300221282', 'Bollinger High': '6.233844788426677', 'Bollinger Low': '6.227080211573322', 'Stochastic Line': '6.493506493506893', 'Stochastic Signal': '7.106782106783612'}
2025-01-28 01:14:25 - SOL-USD - LONG - Price: 241.695 - Indicators: {'RSI': '35.44199864931931', 'MACD': '-0.09560488936294102', 'MACD Signal': '-0.09900364723747059', 'Bollinger High': '241.93547224936088', 'Bollinger Low': '241.70802775063913', 'Stochastic Line': '7.017543859647806', 'Stochastic Signal': '15.023190159301846'}
2025-01-28 01:14:55 - RNDR-USD - LONG - Price: 6.2241 - Indicators: {'RSI': '27.338619241044444', 'MACD': '-0.002633749161990847', 'MACD Signal': '-0.0026857943831589165', 'Bollinger High': '6.232828158932271', 'Bollinger Low': '6.224366841067729', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 01:15:16 - SUI-USD - LONG - Price: 3.95065 - Indicators: {'RSI': '30.728521813092474', 'MACD': '-0.0019193293268455018', 'MACD Signal': '-0.001962598806906696', 'Bollinger High': '3.9573828393421717', 'Bollinger Low': '3.951507160657828', 'Stochastic Line': '2.1978021978035565', 'Stochastic Signal': '23.260073260073288'}
2025-01-28 01:15:34 - BTC-USD - LONG - Price: 102972.355 - Indicators: {'RSI': '29.872229544192525', 'MACD': '-11.29593987087234', 'MACD Signal': '-12.695677991642555', 'Bollinger High': '103016.59483819696', 'Bollinger Low': '102975.04566180304', 'Stochastic Line': '16.41831481982415', 'Stochastic Signal': '42.63523886931037'}
2025-01-28 01:15:50 - INJ-USD - LONG - Price: 19.179 - Indicators: {'RSI': '38.41174770850489', 'MACD': '-0.00406664460215822', 'MACD Signal': '-0.005041825530015263', 'Bollinger High': '19.20214435626644', 'Bollinger Low': '19.182105643733554', 'Stochastic Line': '11.111111111124268', 'Stochastic Signal': '28.703703703717945'}
2025-01-28 01:16:08 - TIA-USD - LONG - Price: 4.067 - Indicators: {'RSI': '22.240459637783076', 'MACD': '-0.0013046023862965939', 'MACD Signal': '-0.0014918912885971004', 'Bollinger High': '4.071453163996886', 'Bollinger Low': '4.0676968360031145', 'Stochastic Line': '0.0', 'Stochastic Signal': '33.33333333333332'}
2025-01-28 01:17:27 - RNDR-USD - LONG - Price: 6.205 - Indicators: {'RSI': '18.83587056398552', 'MACD': '-0.003852656019179316', 'MACD Signal': '-0.004410157440267244', 'Bollinger High': '6.21092388589247', 'Bollinger Low': '6.205876114107529', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 01:17:45 - INJ-USD - LONG - Price: 19.168 - Indicators: {'RSI': '29.237641492684777', 'MACD': '-0.004104361202463973', 'MACD Signal': '-0.004810864463044514', 'Bollinger High': '19.17636654439508', 'Bollinger Low': '19.168983455604916', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 01:18:15 - RNDR-USD - LONG - Price: 6.2032 - Indicators: {'RSI': '25.746763017447503', 'MACD': '-0.003186232289839571', 'MACD Signal': '-0.003663873600661697', 'Bollinger High': '6.211123547713733', 'Bollinger Low': '6.203206452286269', 'Stochastic Line': '15.185185185182114', 'Stochastic Signal': '25.308641975303527'}
2025-01-28 01:19:09 - RNDR-USD - LONG - Price: 6.19995 - Indicators: {'RSI': '24.250544230516', 'MACD': '-0.002108881029548648', 'MACD Signal': '-0.0021300597712950453', 'Bollinger High': '6.2087477693692925', 'Bollinger Low': '6.200232230630707', 'Stochastic Line': '0.0', 'Stochastic Signal': '22.65512265512423'}
2025-01-28 01:19:32 - AR-USD - LONG - Price: 13.471691233622938 - Indicators: {'RSI': '3.932715546688698', 'MACD': '-0.002485226460930079', 'MACD Signal': '-0.0026194663320653114', 'Bollinger High': '13.476100971303882', 'Bollinger Low': '13.47207425134211', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 01:24:46 - SOL-USD - LONG - Price: 241.23 - Indicators: {'RSI': '33.569348674886434', 'MACD': '-0.07222668350861265', 'MACD Signal': '-0.08552095274898436', 'Bollinger High': '241.3325224307312', 'Bollinger Low': '241.2349775692688', 'Stochastic Line': '0.0', 'Stochastic Signal': '22.22222222222855'}
2025-01-28 01:25:18 - BTC-USD - LONG - Price: 102846.875 - Indicators: {'RSI': '28.466005212212583', 'MACD': '-11.81333068937723', 'MACD Signal': '-13.377531481570962', 'Bollinger High': '102884.62587169977', 'Bollinger Low': '102854.93012830021', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 01:25:36 - SOL-USD - LONG - Price: 241.17 - Indicators: {'RSI': '31.36620318399083', 'MACD': '-0.058444534428806115', 'MACD Signal': '-0.06619954762900924', 'Bollinger High': '241.350784631326', 'Bollinger Low': '241.18471536867395', 'Stochastic Line': '9.80392156862876', 'Stochastic Signal': '21.568627450981058'}
2025-01-28 01:25:54 - ETH-USD - LONG - Price: 3203.655 - Indicators: {'RSI': '39.03988953617735', 'MACD': '-0.19070750570942133', 'MACD Signal': '-0.19422295050383911', 'Bollinger High': '3206.096630403717', 'Bollinger Low': '3204.5033695962834', 'Stochastic Line': '16.931216931210823', 'Stochastic Signal': '30.15873015872329'}
2025-01-28 01:43:37 - AVAX-USD - LONG - Price: 34.175 - Indicators: {'RSI': '34.9875120432464', 'MACD': '-0.007891703267037068', 'MACD Signal': '-0.008882405827661538', 'Bollinger High': '34.217591260282745', 'Bollinger Low': '34.176408739717246', 'Stochastic Line': '0.0', 'Stochastic Signal': '33.33333333333333'}
2025-01-28 01:43:53 - APT-USD - LONG - Price: 7.67 - Indicators: {'RSI': '0.0037033619674862925', 'MACD': '-0.0030815884904180635', 'MACD Signal': '-0.0032352973745633142', 'Bollinger High': '7.68409901951352', 'Bollinger Low': '7.67390098048648', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 01:45:43 - BTC-USD - LONG - Price: 102658.85 - Indicators: {'RSI': '34.103213282091424', 'MACD': '-12.105530462155002', 'MACD Signal': '-16.001252600517905', 'Bollinger High': '102714.57702794456', 'Bollinger Low': '102659.29747205542', 'Stochastic Line': '9.621289662228902', 'Stochastic Signal': '17.8746080486076'}
2025-01-28 02:22:20 - SUI-USD - SHORT - Price: 3.92615 - Indicators: {'RSI': '61.08674939029398', 'MACD': '0.0011867923295505456', 'MACD Signal': '0.0012576285319789507', 'Bollinger High': '3.9256832750576454', 'Bollinger Low': '3.920916724942354', 'Stochastic Line': '82.97872340425612', 'Stochastic Signal': '55.082742316785925'}
2025-01-28 02:38:43 - LINK-USD - SHORT - Price: 24.3215 - Indicators: {'RSI': '73.85617758851315', 'MACD': '0.016052959785204973', 'MACD Signal': '0.01704085105073284', 'Bollinger High': '24.321294569311846', 'Bollinger Low': '24.282055430688153', 'Stochastic Line': '100.0', 'Stochastic Signal': '97.90356394130157'}
2025-01-28 02:39:45 - RNDR-USD - LONG - Price: 6.12375 - Indicators: {'RSI': '34.78629206213929', 'MACD': '-0.0017419917857296834', 'MACD Signal': '-0.0019063527182320555', 'Bollinger High': '6.133383608670394', 'Bollinger Low': '6.125766391329606', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.1068376068373696'}
2025-01-28 02:56:04 - SUI-USD - LONG - Price: 3.9205 - Indicators: {'RSI': '37.17770029765822', 'MACD': '-0.0018198456242489354', 'MACD Signal': '-0.0019935539919929295', 'Bollinger High': '3.9248433930863413', 'Bollinger Low': '3.9205316069136584', 'Stochastic Line': '19.88304093566759', 'Stochastic Signal': '20.168165022832635'}
2025-01-28 03:12:28 - TIA-USD - LONG - Price: 4.02 - Indicators: {'RSI': '2.639313642955244', 'MACD': '-0.005302360116405502', 'MACD Signal': '-0.005853804197797788', 'Bollinger High': '4.0246924285287955', 'Bollinger Low': '4.020407571471204', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 03:14:16 - TIA-USD - LONG - Price: 4.018 - Indicators: {'RSI': '26.687772073675543', 'MACD': '-0.0010366043046060962', 'MACD Signal': '-0.0012939503125651345', 'Bollinger High': '4.0205661903792', 'Bollinger Low': '4.0182338096208', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 03:19:24 - ETH-USD - SHORT - Price: 3198.885 - Indicators: {'RSI': '66.35547919189858', 'MACD': '0.6337480642991977', 'MACD Signal': '0.6630862459196061', 'Bollinger High': '3198.851894678175', 'Bollinger Low': '3197.0931053218246', 'Stochastic Line': '90.68825910930582', 'Stochastic Signal': '65.91338486073329'}
2025-01-28 03:19:42 - RNDR-USD - SHORT - Price: 6.0558 - Indicators: {'RSI': '72.54627898835392', 'MACD': '0.0018894769581928965', 'MACD Signal': '0.0021144319248713544', 'Bollinger High': '6.053221330046642', 'Bollinger Low': '6.048243669953357', 'Stochastic Line': '83.33333333331854', 'Stochastic Signal': '52.77777777776546'}
2025-01-28 03:21:14 - ETH-USD - SHORT - Price: 3199.935 - Indicators: {'RSI': '61.38302885087572', 'MACD': '0.26142432178312447', 'MACD Signal': '0.26501793219069003', 'Bollinger High': '3199.7643643652223', 'Bollinger Low': '3198.1996356347777', 'Stochastic Line': '96.40568620132312', 'Stochastic Signal': '78.58727428436994'}
2025-01-28 03:21:33 - SOL-USD - SHORT - Price: 238.505 - Indicators: {'RSI': '68.15780552953605', 'MACD': '0.08805852774147145', 'MACD Signal': '0.08932206232801264', 'Bollinger High': '238.4815182735576', 'Bollinger Low': '238.22498172644234', 'Stochastic Line': '90.740740740739', 'Stochastic Signal': '71.60493827160379'}
2025-01-28 03:23:49 - AR-USD - SHORT - Price: 13.340668166148262 - Indicators: {'RSI': '96.50083398345298', 'MACD': '0.00033237496165661184', 'MACD Signal': '0.0004344126447538581', 'Bollinger High': '13.340632047751754', 'Bollinger Low': '13.340252330108932', 'Stochastic Line': '100.0', 'Stochastic Signal': 'nan'}
2025-01-28 03:26:34 - AVAX-USD - LONG - Price: 34.09 - Indicators: {'RSI': '26.43167800069165', 'MACD': '-0.01423512825177653', 'MACD Signal': '-0.015095283421622975', 'Bollinger High': '34.155659419433626', 'Bollinger Low': '34.094340580566374', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 03:28:01 - INJ-USD - LONG - Price: 18.9065 - Indicators: {'RSI': '25.735822767844596', 'MACD': '-0.008672999028512152', 'MACD Signal': '-0.010463255169177293', 'Bollinger High': '18.911974499948077', 'Bollinger Low': '18.906975500051924', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 03:28:25 - AR-USD - SHORT - Price: 13.353931789563646 - Indicators: {'RSI': '75.63062644341822', 'MACD': '0.0005857299978089259', 'MACD Signal': '0.0007260682781744301', 'Bollinger High': '13.353835419159772', 'Bollinger Low': '13.352822263394312', 'Stochastic Line': '100.0', 'Stochastic Signal': 'nan'}
2025-01-28 03:29:00 - SUI-USD - LONG - Price: 3.8984 - Indicators: {'RSI': '37.81697416041918', 'MACD': '-0.0012109055439000944', 'MACD Signal': '-0.001433308602333484', 'Bollinger High': '3.9022937958487063', 'Bollinger Low': '3.899056204151295', 'Stochastic Line': '0.0', 'Stochastic Signal': '10.370370370372125'}
2025-01-28 03:29:16 - SOL-USD - LONG - Price: 237.98 - Indicators: {'RSI': '38.843957105060284', 'MACD': '-0.03815109153398074', 'MACD Signal': '-0.04412568380849779', 'Bollinger High': '238.2526450682442', 'Bollinger Low': '238.0478549317558', 'Stochastic Line': '9.090909090908317', 'Stochastic Signal': '14.129389129388919'}
2025-01-28 03:29:36 - SUI-USD - LONG - Price: 3.8966 - Indicators: {'RSI': '36.80242362091173', 'MACD': '-0.001291404644731653', 'MACD Signal': '-0.001369574525669618', 'Bollinger High': '3.902804320955509', 'Bollinger Low': '3.8980556790444894', 'Stochastic Line': '14.957264957265052', 'Stochastic Signal': '9.97150997151004'}
2025-01-28 03:30:52 - RNDR-USD - LONG - Price: 6.03165 - Indicators: {'RSI': '37.900997326503905', 'MACD': '-0.0019924684344706143', 'MACD Signal': '-0.0022740198118452602', 'Bollinger High': '6.037262751820101', 'Bollinger Low': '6.031802248179899', 'Stochastic Line': '8.176100628933979', 'Stochastic Signal': '16.450186856259467'}
2025-01-28 03:32:47 - AR-USD - LONG - Price: 13.325484783667683 - Indicators: {'RSI': '0.3743719130774963', 'MACD': '-0.0018355798810798518', 'MACD Signal': '-0.002104501516709508', 'Bollinger High': '13.330367439066173', 'Bollinger Low': '13.32590887772309', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 03:33:49 - SUI-USD - LONG - Price: 3.88205 - Indicators: {'RSI': '33.4061098160084', 'MACD': '-0.0019529655500001297', 'MACD Signal': '-0.001978259844283235', 'Bollinger High': '3.8880846634028083', 'Bollinger Low': '3.8820503365971923', 'Stochastic Line': '0.0', 'Stochastic Signal': '10.740740740739971'}
2025-01-28 03:38:14 - RNDR-USD - LONG - Price: 6.0083 - Indicators: {'RSI': '38.81179144367095', 'MACD': '-0.001260741124265626', 'MACD Signal': '-0.0014484282595096291', 'Bollinger High': '6.009934544263601', 'Bollinger Low': '6.008330455736399', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 03:40:33 - SUI-USD - SHORT - Price: 3.89515 - Indicators: {'RSI': '61.69663122418476', 'MACD': '0.0006752095188555055', 'MACD Signal': '0.0008713872617765453', 'Bollinger High': '3.895041631295089', 'Bollinger Low': '3.893078368704912', 'Stochastic Line': '100.0', 'Stochastic Signal': '77.77777777777779'}
2025-01-28 03:41:18 - AVAX-USD - LONG - Price: 34.0 - Indicators: {'RSI': '33.251144645875236', 'MACD': '-0.006526629985401655', 'MACD Signal': '-0.006608843312926251', 'Bollinger High': '34.02671954445768', 'Bollinger Low': '34.00828045554232', 'Stochastic Line': '0.0', 'Stochastic Signal': '0.0'}
2025-01-28 03:42:04 - RNDR-USD - LONG - Price: 5.9971 - Indicators: {'RSI': '28.291787277983943', 'MACD': '-0.002527253909191174', 'MACD Signal': '-0.002545233230075064', 'Bollinger High': '6.009232098816061', 'Bollinger Low': '5.998747901183939', 'Stochastic Line': '0.0', 'Stochastic Signal': '10.860596578476658'}
2025-01-28 04:02:32 - INJ-USD - SHORT - Price: 19.0005 - Indicators: {'RSI': '64.50085445528008', 'MACD': '0.0038912264654117714', 'MACD Signal': '0.004034131226771882', 'Bollinger High': '18.99534713123327', 'Bollinger Low': '18.971602868766734', 'Stochastic Line': '100.0', 'Stochastic Signal': '77.77777777777777'}
2025-01-28 04:36:34 - TIA-USD - LONG - Price: 4.021 - Indicators: {'RSI': '30.00114641182502', 'MACD': '-0.0035791363053817213', 'MACD Signal': '-0.0037193047042137464', 'Bollinger High': '4.027873161267403', 'Bollinger Low': '4.021076838732599', 'Stochastic Line': '15.15151515151613', 'Stochastic Signal': '30.303030303032262'}
2025-01-28 04:38:05 - SUI-USD - LONG - Price: 3.8661 - Indicators: {'RSI': '33.954788720667935', 'MACD': '-0.0018559496351195175', 'MACD Signal': '-0.002375521024460595', 'Bollinger High': '3.86947880283637', 'Bollinger Low': '3.8661961971636307', 'Stochastic Line': '11.347517730495909', 'Stochastic Signal': '22.695035460991836'}
2025-01-28 04:42:30 - ETH-USD - SHORT - Price: 3191.4 - Indicators: {'RSI': '64.3064559528461', 'MACD': '0.22082166184130378', 'MACD Signal': '0.2334068312845532', 'Bollinger High': '3190.9807810486436', 'Bollinger Low': '3189.5012189513563', 'Stochastic Line': '86.775362318843', 'Stochastic Signal': '62.31884057971231'}
2025-01-28 04:43:56 - INJ-USD - SHORT - Price: 18.8805 - Indicators: {'RSI': '76.60302121453554', 'MACD': '0.004859489654643075', 'MACD Signal': '0.005632459502302834', 'Bollinger High': '18.8796841665219', 'Bollinger Low': '18.874765833478097', 'Stochastic Line': '100.0', 'Stochastic Signal': '100.0'}
2025-01-28 04:53:23 - AR-USD - LONG - Price: 13.231633823041193 - Indicators: {'RSI': '0.8275111435790308', 'MACD': '-0.0047186075516479535', 'MACD Signal': '-0.005484669214681523', 'Bollinger High': '13.23696867511023', 'Bollinger Low': '13.232097193658415', 'Stochastic Line': '0.0', 'Stochastic Signal': 'nan'}
2025-01-28 04:53:38 - TIA-USD - SHORT - Price: 4.0315 - Indicators: {'RSI': '73.48936325147338', 'MACD': '0.0015039105292264192', 'MACD Signal': '0.0015167797429063116', 'Bollinger High': '4.030786316258968', 'Bollinger Low': '4.023263683741032', 'Stochastic Line': '100.0', 'Stochastic Signal': '100.0'}
